seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
2377,2020년 06월 16일 00시,전북,全北,Jeollabuk-do,,,20,1.16,21,1,,,43998.48077,
2378,2020년 06월 16일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,43998.48077,
2379,2020년 06월 16일 00시,경북,庆北,Gyeongsangbuk-do,54,,1313,51.94,1383,16,,,43998.48077,
2380,2020년 06월 16일 00시,경남,庆南,Gyeongsangnam-do,,2,124,3.93,132,8,1,1,43998.48077,
2381,2020년 06월 16일 00시,제주,济州,Jeju,,,15,2.24,15,,,,43998.48077,
2382,2020년 06월 16일 00시,검역,隔離區,Lazaretto,,9,466,,586,120,9,,43998.48077,
2383,2020년 06월 17일 00시,합계,合计,Total,279,43,10774,23.53,12198,1145,12,31,43999.60221,
2384,2020년 06월 17일 00시,서울,首尔,Seoul,5,13,710,11.76,1145,430,1,12,43999.60221,
2385,2020년 06월 17일 00시,부산,釜山,Busan,3,,142,4.34,148,3,,,43999.60221,
2386,2020년 06월 17일 00시,대구,大邱,Daegu,189,1,6672,282.99,6895,34,1,,43999.60221,
2387,2020년 06월 17일 00시,인천,仁川,Incheon,1,2,152,10.89,322,169,,2,43999.60221,
2388,2020년 06월 17일 00시,광주,光州,Gwangju,,,32,2.2,32,,,,43999.60221,
2389,2020년 06월 17일 00시,대전,大田,Daejeon,1,5,43,3.66,54,10,,5,43999.60221,
2390,2020년 06월 17일 00시,울산,蔚山,Ulsan,1,,47,4.62,53,5,,,43999.60221,
2391,2020년 06월 17일 00시,세종,世宗,Sejong,,,47,13.73,47,,,,43999.60221,
2392,2020년 06월 17일 00시,경기,京畿,Gyeonggi-do,22,13,720,8.02,1063,321,2,11,43999.60221,
2393,2020년 06월 17일 00시,강원,江原,Gangwon-do,3,,52,3.89,60,5,,,43999.60221,
2394,2020년 06월 17일 00시,충북,忠北,Chungcheongbuk-do,,,55,3.81,61,6,,,43999.60221,
2395,2020년 06월 17일 00시,충남,忠南,Chungcheongnam-do,,1,144,7.21,153,9,,1,43999.60221,
2396,2020년 06월 17일 00시,전북,全北,Jeollabuk-do,,,20,1.16,21,1,,,43999.60221,
2397,2020년 06월 17일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,43999.60221,
2398,2020년 06월 17일 00시,경북,庆北,Gyeongsangbuk-do,54,,1313,51.94,1383,16,,,43999.60221,
2399,2020년 06월 17일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.93,132,8,,,43999.60221,
2400,2020년 06월 17일 00시,제주,济州,Jeju,,1,15,2.39,16,1,1,,43999.60221,
2401,2020년 06월 17일 00시,검역,隔離區,Lazaretto,,7,468,,593,125,7,,43999.60221,
2402,2020년 06월 18일 00시,합계,合计,Total,280,59,10800,23.64,12257,1177,8,51,44000.42944,
2403,2020년 06월 18일 00시,서울,首尔,Seoul,6,25,718,12.02,1170,446,1,24,44000.42944,
2404,2020년 06월 18일 00시,부산,釜山,Busan,3,,142,4.34,148,3,,,44000.42944,
2405,2020년 06월 18일 00시,대구,大邱,Daegu,189,1,6674,283.03,6896,33,1,,44000.42944,
2406,2020년 06월 18일 00시,인천,仁川,Incheon,1,1,158,10.93,323,164,1,,44000.42944,
2407,2020년 06월 18일 00시,광주,光州,Gwangju,,,32,2.2,32,,,,44000.42944,
2408,2020년 06월 18일 00시,대전,大田,Daejeon,1,7,44,4.14,61,16,,7,44000.42944,
2409,2020년 06월 18일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44000.42944,
2410,2020년 06월 18일 00시,세종,世宗,Sejong,,1,47,14.02,48,1,,1,44000.42944,
2411,2020년 06월 18일 00시,경기,京畿,Gyeonggi-do,22,16,724,8.14,1079,333,1,15,44000.42944,
2412,2020년 06월 18일 00시,강원,江原,Gangwon-do,3,,52,3.89,60,5,,,44000.42944,
2413,2020년 06월 18일 00시,충북,忠北,Chungcheongbuk-do,,,55,3.81,61,6,,,44000.42944,
2414,2020년 06월 18일 00시,충남,忠南,Chungcheongnam-do,,3,144,7.35,156,12,,3,44000.42944,
2415,2020년 06월 18일 00시,전북,全北,Jeollabuk-do,,1,20,1.21,22,2,,1,44000.42944,44000.45012
2416,2020년 06월 18일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44000.42944,
2417,2020년 06월 18일 00시,경북,庆北,Gyeongsangbuk-do,54,,1316,51.94,1383,13,,,44000.42944,
2418,2020년 06월 18일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.93,132,8,,,44000.42944,
2419,2020년 06월 18일 00시,제주,济州,Jeju,,,15,2.39,16,1,,,44000.42944,44000.44997
2420,2020년 06월 18일 00시,검역,隔離區,Lazaretto,,4,469,,597,128,4,,44000.42944,
2421,2020년 06월 19일 00시,합계,合计,Total,280,49,10835,23.73,12306,1191,17,32,44001.42636,
2422,2020년 06월 19일 00시,서울,首尔,Seoul,6,18,724,12.21,1188,458,1,17,44001.42636,
2423,2020년 06월 19일 00시,부산,釜山,Busan,3,,142,4.34,148,3,,,44001.42636,
2424,2020년 06월 19일 00시,대구,大邱,Daegu,189,,6676,283.03,6896,31,,,44001.42636,
2425,2020년 06월 19일 00시,인천,仁川,Incheon,1,,161,10.93,323,161,,,44001.42636,
2426,2020년 06월 19일 00시,광주,光州,Gwangju,,,32,2.2,32,,,,44001.42636,
2427,2020년 06월 19일 00시,대전,大田,Daejeon,1,6,44,4.54,67,22,,6,44001.42636,
2428,2020년 06월 19일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44001.42636,
2429,2020년 06월 19일 00시,세종,世宗,Sejong,,,47,14.02,48,1,,,44001.42636,
2430,2020년 06월 19일 00시,경기,京畿,Gyeonggi-do,22,11,737,8.23,1090,331,2,9,44001.42636,
2431,2020년 06월 19일 00시,강원,江原,Gangwon-do,3,,52,3.89,60,5,,,44001.42636,
2432,2020년 06월 19일 00시,충북,忠北,Chungcheongbuk-do,,,55,3.81,61,6,,,44001.42636,
2433,2020년 06월 19일 00시,충남,忠南,Chungcheongnam-do,,,144,7.35,156,12,,,44001.42636,
2434,2020년 06월 19일 00시,전북,全北,Jeollabuk-do,,,20,1.21,22,2,,,44001.42636,
2435,2020년 06월 19일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44001.42636,
2436,2020년 06월 19일 00시,경북,庆北,Gyeongsangbuk-do,54,,1317,51.94,1383,12,,,44001.42636,
2437,2020년 06월 19일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.93,132,8,,,44001.42636,
2438,2020년 06월 19일 00시,제주,济州,Jeju,,3,15,2.83,19,4,3,,44001.42636,
2439,2020년 06월 19일 00시,검역,隔離區,Lazaretto,,11,479,,608,129,11,,44001.42636,
2440,2020년 06월 20일 00시,합계,合计,Total,280,67,10856,23.86,12373,1237,31,36,44002.43469,
2441,2020년 06월 20일 00시,서울,首尔,Seoul,6,14,730,12.35,1202,466,1,13,44002.43469,
2442,2020년 06월 20일 00시,부산,釜山,Busan,3,2,142,4.4,150,5,2,,44002.43469,
2443,2020년 06월 20일 00시,대구,大邱,Daegu,189,2,6679,283.11,6898,30,,2,44002.43469,
2444,2020년 06월 20일 00시,인천,仁川,Incheon,1,5,165,11.1,328,162,1,4,44002.43469,
2445,2020년 06월 20일 00시,광주,光州,Gwangju,,,32,2.2,32,,,,44002.43469,
2446,2020년 06월 20일 00시,대전,大田,Daejeon,1,5,44,4.88,72,27,,5,44002.43469,
2447,2020년 06월 20일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44002.43469,
2448,2020년 06월 20일 00시,세종,世宗,Sejong,,,47,14.02,48,1,,,44002.43469,
2449,2020년 06월 20일 00시,경기,京畿,Gyeonggi-do,22,17,741,8.35,1107,344,7,10,44002.43469,
2450,2020년 06월 20일 00시,강원,江原,Gangwon-do,3,,52,3.89,60,5,,,44002.43469,
2451,2020년 06월 20일 00시,충북,忠北,Chungcheongbuk-do,,,55,3.81,61,6,,,44002.43469,
2452,2020년 06월 20일 00시,충남,忠南,Chungcheongnam-do,,2,144,7.44,158,14,,2,44002.43469,
2453,2020년 06월 20일 00시,전북,全北,Jeollabuk-do,,1,20,1.27,23,3,1,,44002.43469,
2454,2020년 06월 20일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44002.43469,
2455,2020년 06월 20일 00시,경북,庆北,Gyeongsangbuk-do,54,1,1319,51.98,1384,11,1,,44002.43469,
2456,2020년 06월 20일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.93,132,8,,,44002.43469,
2457,2020년 06월 20일 00시,제주,济州,Jeju,,,15,2.83,19,4,,,44002.43469,
2458,2020년 06월 20일 00시,검역,隔離區,Lazaretto,,18,481,,626,145,18,,44002.43469,
2459,2020년 6월 21일 00시,합계,合计,Total,280,48,10868,23.96,12421,1273,8,40,44003.42525,
2460,2020년 6월 21일 00시,서울,首尔,Seoul,6,17,733,12.52,1219,480,1,16,44003.42525,
2461,2020년 6월 21일 00시,부산,釜山,Busan,3,,142,4.4,150,5,,,44003.42525,
2462,2020년 6월 21일 00시,대구,大邱,Daegu,189,1,6680,238.15,6899,30,,1,44003.42525,
2463,2020년 6월 21일 00시,인천,仁川,Incheon,1,,167,11.1,328,160,,,44003.42525,
2464,2020년 6월 21일 00시,광주,光州,Gwangju,,1,32,2.27,33,1,,1,44003.42525,
2465,2020년 6월 21일 00시,대전,大田,Daejeon,1,10,44,5.56,82,37,,10,44003.42525,
2466,2020년 6월 21일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44003.42525,
2467,2020년 6월 21일 00시,세종,世宗,Sejong,,1,47,14.31,49,2,,1,44003.42525,
2468,2020년 06월 21일 00시,경기,京畿,Gyeonggi-do,22,10,744,8.43,1117,351,2,8,44003.42525,
2469,2020년 6월 21일 00시,강원,江原,Gangwon-do,3,2,52,4.02,62,7,,2,44003.42525,
2470,2020년 6월 21일 00시,충북,忠北,Chungcheongbuk-do,,,55,3.81,61,6,,,44003.42525,
2471,2020년 6월 21일 00시,충남,忠南,Chungcheongnam-do,,1,144,7.49,159,15,,1,44003.42525,
2472,2020년 6월 21일 00시,전북,全北,Jeollabuk-do,,,20,1.27,23,3,,,44003.42525,
2473,2020년 6월 21일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44003.42525,
2474,2020년 6월 21일 00시,경북,庆北,Gyeongsangbuk-do,54,,1320,51.98,1384,10,,,44003.42525,
2475,2020년 6월 21일 00시,경남,庆南,Gyeongsangnam-do,,1,124,3.96,133,9,1,,44003.42525,
2476,2020년 6월 21일 00시,제주,济州,Jeju,,,15,2.83,19,4,,,44003.42525,
2477,2020년 6월 21일 00시,검역,隔離區,Lazaretto,,4,483,,630,147,4,,44003.42525,
2478,2020년 06월 22일 00시,합계,合计,Total,280,17,10881,23.99,12438,1277,6,11,44004.42626,
2479,2020년 06월 22일 00시,서울,首尔,Seoul,6,5,733,12.58,1224,485,1,4,44004.42626,
2480,2020년 06월 22일 00시,부산,釜山,Busan,3,,142,4.4,150,5,,,44004.42626,
2481,2020년 06월 22일 00시,대구,大邱,Daegu,189,1,6681,283.19,6900,30,,1,44004.42626,
2482,2020년 06월 22일 00시,인천,仁川,Incheon,1,1,169,11.13,329,159,1,,44004.42626,
2483,2020년 06월 22일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44004.42626,
2484,2020년 06월 22일 00시,대전,大田,Daejeon,1,,44,5.56,82,37,,,44004.42626,
2485,2020년 06월 22일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44004.42626,
2486,2020년 06월 22일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44004.42626,
2487,2020년 06월 22일 00시,경기,京畿,Gyeonggi-do,22,6,753,8.48,1123,348,3,3,44004.42626,
2488,2020년 06월 22일 00시,강원,江原,Gangwon-do,3,,52,4.02,62,7,,,44004.42626,
2489,2020년 06월 22일 00시,충북,忠北,Chungcheongbuk-do,,,56,3.81,61,5,,,44004.42626,
2490,2020년 06월 22일 00시,충남,忠南,Chungcheongnam-do,,2,144,7.59,161,17,,2,44004.42626,
2491,2020년 06월 22일 00시,전북,全北,Jeollabuk-do,,1,20,1.32,24,4,,1,44004.42626,
2492,2020년 06월 22일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44004.42626,
2493,2020년 06월 22일 00시,경북,庆北,Gyeongsangbuk-do,54,1,1320,52.02,1385,11,1,,44004.42626,
2494,2020년 06월 22일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.96,133,9,,,44004.42626,
2495,2020년 06월 22일 00시,제주,济州,Jeju,,,15,2.83,19,4,,,44004.42626,
2496,2020년 06월 22일 00시,검역,隔離區,Lazaretto,,,483,,630,147,,,44004.42626,
2497,2020년 06월 23일 00시,합계,合计,Total,281,46,10908,24.08,12484,1295,30,16,44005.43018,
2498,2020년 06월 23일 00시,서울,首尔,Seoul,6,6,743,12.64,1230,481,,6,44005.43018,
2499,2020년 06월 23일 00시,부산,釜山,Busan,3,,142,4.4,150,5,,,44005.43018,
2500,2020년 06월 23일 00시,대구,大邱,Daegu,189,1,6686,283.24,6901,26,,1,44005.43018,
2501,2020년 06월 23일 00시,인천,仁川,Incheon,1,1,170,11.16,330,159,,1,44005.43018,
2502,2020년 06월 23일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44005.43018,
2503,2020년 06월 23일 00시,대전,大田,Daejeon,1,4,44,5.83,86,41,,4,44005.43018,
2504,2020년 06월 23일 00시,울산,蔚山,Ulsan,1,,48,4.62,53,4,,,44005.43018,
2505,2020년 06월 23일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44005.43018,
2506,2020년 06월 23일 00시,경기,京畿,Gyeonggi-do,23,7,758,8.53,1130,349,3,4,44005.43018,
2507,2020년 06월 23일 00시,강원,江原,Gangwon-do,3,,52,4.02,62,7,,,44005.43018,
2508,2020년 06월 23일 00시,충북,忠北,Chungcheongbuk-do,,1,56,3.88,62,6,1,,44005.43018,
2509,2020년 06월 23일 00시,충남,忠南,Chungcheongnam-do,,,144,7.59,161,17,,,44005.43018,
2510,2020년 06월 23일 00시,전북,全北,Jeollabuk-do,,,20,1.32,24,4,,,44005.43018,
2511,2020년 06월 23일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44005.43018,
2512,2020년 06월 23일 00시,경북,庆北,Gyeongsangbuk-do,54,,1321,52.02,1385,10,,,44005.43018,
2513,2020년 06월 23일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.96,133,9,,,44005.43018,
2514,2020년 06월 23일 00시,제주,济州,Jeju,,,15,2.83,19,4,,,44005.43018,
2515,2020년 06월 23일 00시,검역,隔離區,Lazaretto,,26,488,,656,168,26,,44005.43018,
2516,2020년 06월 24일 00시,합계,合计,Total,281,51,10930,24.18,12535,1324,20,31,44006.43794,
2517,2020년 06월 24일 00시,서울,首尔,Seoul,6,11,747,12.75,1241,488,,11,44006.43794,
2518,2020년 06월 24일 00시,부산,釜山,Busan,3,2,142,4.46,152,7,2,,44006.43794,
2519,2020년 06월 24일 00시,대구,大邱,Daegu,189,2,6687,283.32,6903,27,2,,44006.43794,
2520,2020년 06월 24일 00시,인천,仁川,Incheon,1,3,174,11.26,333,158,,3,44006.43794,
2521,2020년 06월 24일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44006.43794,
2522,2020년 06월 24일 00시,대전,大田,Daejeon,1,8,44,6.38,94,49,,8,44006.43794,
2523,2020년 06월 24일 00시,울산,蔚山,Ulsan,1,2,48,4.79,55,6,,2,44006.43794,
2524,2020년 06월 24일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44006.43794,
2525,2020년 06월 24일 00시,경기,京畿,Gyeonggi-do,23,7,761,8.58,1137,353,2,5,44006.43794,
2526,2020년 06월 24일 00시,강원,江原,Gangwon-do,3,1,52,4.09,63,8,,1,44006.43794,
2527,2020년 06월 24일 00시,충북,忠北,Chungcheongbuk-do,,,56,3.88,62,6,,,44006.43794,
2528,2020년 06월 24일 00시,충남,忠南,Chungcheongnam-do,,1,146,7.63,162,16,,1,44006.43794,
2529,2020년 06월 24일 00시,전북,全北,Jeollabuk-do,,1,20,1.38,25,5,1,,44006.43794,
2530,2020년 06월 24일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44006.43794,
2531,2020년 06월 24일 00시,경북,庆北,Gyeongsangbuk-do,54,1,1321,52.06,1386,11,1,,44006.43794,
2532,2020년 06월 24일 00시,경남,庆南,Gyeongsangnam-do,,,124,3.96,133,9,,,44006.43794,
2533,2020년 06월 24일 00시,제주,济州,Jeju,,,15,2.83,19,4,,,44006.43794,
2534,2020년 06월 24일 00시,검역,隔離區,Lazaretto,,12,496,,668,172,12,,44006.43794,
2535,2020년 06월 25일 00시,합계,合计,Total,282,28,10974,24.23,12563,1307,5,23,44007.43136,
2536,2020년 06월 25일 00시,서울,首尔,Seoul,7,9,761,12.84,1250,482,1,8,44007.43136,
2537,2020년 06월 25일 00시,부산,釜山,Busan,3,,142,4.46,152,7,,,44007.43136,
2538,2020년 06월 25일 00시,대구,大邱,Daegu,189,,6689,283.32,6903,25,,,44007.43136,
2539,2020년 06월 25일 00시,인천,仁川,Incheon,1,1,182,11.3,334,151,,1,44007.43136,
2540,2020년 06월 25일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44007.43136,
2541,2020년 06월 25일 00시,대전,大田,Daejeon,1,4,44,6.65,98,53,,4,44007.43136,
2542,2020년 06월 25일 00시,울산,蔚山,Ulsan,1,,48,4.79,55,6,,,44007.43136,
2543,2020년 06월 25일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44007.43136,
2544,2020년 06월 25일 00시,경기,京畿,Gyeonggi-do,23,9,777,8.65,1146,346,,9,44007.43136,
2545,2020년 06월 25일 00시,강원,江原,Gangwon-do,3,,52,4.09,63,8,,,44007.43136,
2546,2020년 06월 25일 00시,충북,忠北,Chungcheongbuk-do,,,57,3.88,62,5,,,44007.43136,
2547,2020년 06월 25일 00시,충남,忠南,Chungcheongnam-do,,1,146,7.68,163,17,,1,44007.43136,
2548,2020년 06월 25일 00시,전북,全北,Jeollabuk-do,,,20,1.38,25,5,,,44007.43136,
2549,2020년 06월 25일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44007.43136,
2550,2020년 06월 25일 00시,경북,庆北,Gyeongsangbuk-do,54,,1321,52.06,1386,11,,,44007.43136,
2551,2020년 06월 25일 00시,경남,庆南,Gyeongsangnam-do,,,125,3.96,133,8,,,44007.43136,
2552,2020년 06월 25일 00시,제주,济州,Jeju,,,16,2.83,19,3,,,44007.43136,
2553,2020년 06월 25일 00시,검역,隔離區,Lazaretto,,4,497,,672,175,4,,44007.43136,
2554,2020년 06월 26일 00시,합계,合计,Total,282,39,11172,24.31,12602,1148,12,27,44008.44468,
2555,2020년 06월 26일 00시,서울,首尔,Seoul,7,17,843,13.02,1267,417,1,16,44008.44468,
2556,2020년 06월 26일 00시,부산,釜山,Busan,3,,142,4.46,152,7,,,44008.44468,
2557,2020년 06월 26일 00시,대구,大邱,Daegu,189,,6695,283.32,6903,19,,,44008.44468,
2558,2020년 06월 26일 00시,인천,仁川,Incheon,1,2,231,11.37,336,104,1,1,44008.44468,
2559,2020년 06월 26일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44008.44468,
2560,2020년 06월 26일 00시,대전,大田,Daejeon,1,4,44,6.92,102,57,,4,44008.44468,
2561,2020년 06월 26일 00시,울산,蔚山,Ulsan,1,,49,4.79,55,5,,,44008.44468,
2562,2020년 06월 26일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44008.44468,
2563,2020년 06월 26일 00시,경기,京畿,Gyeonggi-do,23,4,814,8.68,1150,313,2,2,44008.44468,
2564,2020년 06월 26일 00시,강원,江原,Gangwon-do,3,1,52,4.15,64,9,,1,44008.44468,
2565,2020년 06월 26일 00시,충북,忠北,Chungcheongbuk-do,,,60,3.88,62,2,,,44008.44468,
2566,2020년 06월 26일 00시,충남,忠南,Chungcheongnam-do,,3,148,7.82,166,18,,3,44008.44468,
2567,2020년 06월 26일 00시,전북,全北,Jeollabuk-do,,,20,1.38,25,5,,,44008.44468,
2568,2020년 06월 26일 00시,전남,全南,Jeollanam-do,,,18,1.07,20,2,,,44008.44468,
2569,2020년 06월 26일 00시,경북,庆北,Gyeongsangbuk-do,54,1,1327,52.09,1387,6,1,,44008.44468,
2570,2020년 06월 26일 00시,경남,庆南,Gyeongsangnam-do,,,125,3.96,133,8,,,44008.44468,
2571,2020년 06월 26일 00시,제주,济州,Jeju,,,16,2.83,19,3,,,44008.44468,
2572,2020년 06월 26일 00시,검역,隔離區,Lazaretto,,7,509,,679,170,7,,44008.44468,
2573,2020년 6월 27일 00시,합계,合计,Total,282,51,11317,24.4,12653,1054,20,31,44009.43454,
2574,2020년 6월 27일 00시,서울,首尔,Seoul,7,17,911,13.19,1284,366,2,15,44009.43454,
2575,2020년 6월 27일 00시,부산,釜山,Busan,3,,142,4.46,152,7,,,44009.43454,
2576,2020년 6월 27일 00시,대구,大邱,Daegu,189,1,6700,283.36,6904,15,,1,44009.43454,
2577,2020년 6월 27일 00시,인천,仁川,Incheon,2,1,250,11.4,337,85,1,,44009.43454,
2578,2020년 6월 27일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44009.43454,
2579,2020년 6월 27일 00시,대전,大田,Daejeon,1,2,44,7.05,104,59,,2,44009.43454,
2580,2020년 6월 27일 00시,울산,蔚山,Ulsan,1,,50,4.79,55,4,,,44009.43454,
2581,2020년 6월 27일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44009.43454,
2582,2020년 06월 27일 00시,경기,京畿,Gyeonggi-do,22,17,858,8.81,1167,287,5,12,44009.43454,
2583,2020년 6월 27일 00시,강원,江原,Gangwon-do,3,,52,4.15,64,9,,,44009.43454,
2584,2020년 6월 27일 00시,충북,忠北,Chungcheongbuk-do,,1,60,3.94,63,3,1,,44009.43454,
2585,2020년 6월 27일 00시,충남,忠南,Chungcheongnam-do,,,148,7.82,166,18,,,44009.43454,
2586,2020년 6월 27일 00시,전북,全北,Jeollabuk-do,,1,20,1.43,26,6,,1,44009.43454,
2587,2020년 6월 27일 00시,전남,全南,Jeollanam-do,,,19,1.07,20,1,,,44009.43454,
2588,2020년 6월 27일 00시,경북,庆北,Gyeongsangbuk-do,54,,1328,52.09,1387,5,,,44009.43454,
2589,2020년 6월 27일 00시,경남,庆南,Gyeongsangnam-do,,,128,3.96,133,5,,,44009.43454,
2590,2020년 6월 27일 00시,제주,济州,Jeju,,,16,2.83,19,3,,,44009.43454,
2591,2020년 6월 27일 00시,검역,隔離區,Lazaretto,,11,512,,690,178,11,,44009.43454,
2592,2020년 6월 27일 00시,합계,合计,Total,282,51,11317,24.4,12653,1054,20,31,44009.75774,
2593,2020년 6월 27일 00시,서울,首尔,Seoul,7,17,911,13.19,1284,366,2,15,44009.75774,
2594,2020년 6월 27일 00시,부산,釜山,Busan,3,,142,4.46,152,7,,,44009.75774,
2595,2020년 6월 27일 00시,대구,大邱,Daegu,189,1,6700,283.36,6904,15,,1,44009.75774,
2596,2020년 6월 27일 00시,인천,仁川,Incheon,1,1,250,11.4,337,85,1,,44009.75774,
2597,2020년 6월 27일 00시,광주,光州,Gwangju,,,32,2.27,33,1,,,44009.75774,
2598,2020년 6월 27일 00시,대전,大田,Daejeon,1,2,44,7.05,104,59,,2,44009.75774,
2599,2020년 6월 27일 00시,울산,蔚山,Ulsan,1,,50,4.79,55,4,,,44009.75774,
2600,2020년 6월 27일 00시,세종,世宗,Sejong,,,47,14.31,49,2,,,44009.75774,
2601,2020년 06월 27일 00시,경기,京畿,Gyeonggi-do,23,17,858,8.81,1167,287,5,12,44009.75774,
2602,2020년 6월 27일 00시,강원,江原,Gangwon-do,3,,52,4.15,64,9,,,44009.75774,
2603,2020년 6월 27일 00시,충북,忠北,Chungcheongbuk-do,,1,60,3.94,63,3,1,,44009.75774,
2604,2020년 6월 27일 00시,충남,忠南,Chungcheongnam-do,,,148,7.82,166,18,,,44009.75774,
2605,2020년 6월 27일 00시,전북,全北,Jeollabuk-do,,1,20,1.43,26,6,,1,44009.75774,
2606,2020년 6월 27일 00시,전남,全南,Jeollanam-do,,,19,1.07,20,1,,,44009.75774,
2607,2020년 6월 27일 00시,경북,庆北,Gyeongsangbuk-do,54,,1328,52.09,1387,5,,,44009.75774,
2608,2020년 6월 27일 00시,경남,庆南,Gyeongsangnam-do,,,128,3.96,133,5,,,44009.75774,
2609,2020년 6월 27일 00시,제주,济州,Jeju,,,16,2.83,19,3,,,44009.75774,
2610,2020년 6월 27일 00시,검역,隔離區,Lazaretto,,11,512,,690,178,11,,44009.75774,
2611,2020년 06월 28일 00시,합계,合计,Total,282,62,11364,24.52,12715,1069,22,40,44010.42543,
2612,2020년 06월 28일 00시,서울,首尔,Seoul,7,14,923,13.34,1298,368,1,13,44010.42543,
2613,2020년 06월 28일 00시,부산,釜山,Busan,3,,143,4.46,152,6,,,44010.42543,
2614,2020년 06월 28일 00시,대구,大邱,Daegu,189,,6700,283.36,6904,15,,,44010.42543,
2615,2020년 06월 28일 00시,인천,仁川,Incheon,1,,264,11.4,337,72,,,44010.42543,
